date_of_infraction,infraction_code,infraction_description,set_fine_amount,location2
20220306,3,PARK ON PRIVATE PROPERTY,30,45 GREENBRAE CRCT
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,30 MEADOWGLEN PL
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,103 WEST LODGE AVE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,103 WEST LODGE AVE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,16 BROOKERS LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,95 PERMFIELD PATH
20220306,3,PARK ON PRIVATE PROPERTY,30,66 BROADWAY AVE
20220306,3,PARK ON PRIVATE PROPERTY,30,200 CHALKFARM DR
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,20 BLUE JAYS WAY
20220306,3,PARK ON PRIVATE PROPERTY,30,20 BLUE JAYS WAY
20220306,3,PARK ON PRIVATE PROPERTY,30,2183 LAKE SHORE BLVD W
20220306,3,PARK ON PRIVATE PROPERTY,30,2183 LAKE SHORE BLVD W
20220306,3,PARK ON PRIVATE PROPERTY,30,20 BLUE JAYS WAY
20220306,3,PARK ON PRIVATE PROPERTY,30,2183 LAKE SHORE BLVD W
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,2183 LAKE SHORE BLVD W
20220306,3,PARK ON PRIVATE PROPERTY,30,468 ROGERS RD
20220306,3,PARK ON PRIVATE PROPERTY,30,20 BLUE JAYS WAY
20220306,3,PARK ON PRIVATE PROPERTY,30,2183 LAKE SHORE BLVD W
20220306,3,PARK ON PRIVATE PROPERTY,30,2183 LAKE SHORE BLVD W
20220306,3,PARK ON PRIVATE PROPERTY,30,468 ROGERS RD
20220306,3,PARK ON PRIVATE PROPERTY,30,2183 LAKE SHORE BLVD W
20220306,3,PARK ON PRIVATE PROPERTY,30,20 BLUE JAYS WAY
20220306,3,PARK ON PRIVATE PROPERTY,30,20 BLUE JAYS WAY
20220306,3,PARK ON PRIVATE PROPERTY,30,2183 LAKE SHORE BLVD W
20220306,3,PARK ON PRIVATE PROPERTY,30,2183 LAKE SHORE BLVD W
20220306,3,PARK ON PRIVATE PROPERTY,30,20 BLUE JAYS WAY
20220306,3,PARK ON PRIVATE PROPERTY,30,2183 LAKE SHORE BLVD W
20220306,3,PARK ON PRIVATE PROPERTY,30,2183 LAKE SHORE BLVD W
20220306,3,PARK ON PRIVATE PROPERTY,30,20 BLUE JAYS WAY
20220306,3,PARK ON PRIVATE PROPERTY,30,2183 LAKE SHORE BLVD W
20220306,3,PARK ON PRIVATE PROPERTY,30,2183 LAKE SHORE BLVD W
20220306,3,PARK ON PRIVATE PROPERTY,30,20 BLUE JAYS WAY
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,2183 LAKE SHORE BLVD W
20220306,3,PARK ON PRIVATE PROPERTY,30,2183 LAKE SHORE BLVD W
20220306,3,PARK ON PRIVATE PROPERTY,30,2183 LAKE SHORE BLVD W
20220306,3,PARK ON PRIVATE PROPERTY,30,2183 LAKE SHORE BLVD W
20220306,3,PARK ON PRIVATE PROPERTY,30,2183 LAKE SHORE BLVD W
20220306,3,PARK ON PRIVATE PROPERTY,30,2183 LAKE SHORE BLVD W
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,2183 LAKE SHORE BLVD W
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,306 FRONT ST W
20220306,3,PARK ON PRIVATE PROPERTY,30,135 ROSE AVENUE
20220306,3,PARK ON PRIVATE PROPERTY,30,306 FRONT ST W
20220306,3,PARK ON PRIVATE PROPERTY,30,306 FRONT ST W
20220306,3,PARK ON PRIVATE PROPERTY,30,280 WELLESLEY AVE
20220306,3,PARK ON PRIVATE PROPERTY,30,12 BONNYCASTLE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,135 ROSE AVENUE
20220306,3,PARK ON PRIVATE PROPERTY,30,12 BONNYCASTLE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,12 BONNYCASTLE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,650 PARLIAMENT ST
20220306,3,PARK ON PRIVATE PROPERTY,30,12 BONNYCASTLE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,670 PARLIAMENT STREET
20220306,3,PARK ON PRIVATE PROPERTY,30,12 BONNYCASTLE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,12 BONNYCASTLE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,12 BONNYCASTLE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,12 BONNYCASTLE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,12 BONNYCASTLE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,5 MARINER TER
20220306,3,PARK ON PRIVATE PROPERTY,30,216 MC CAUL ST
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,4001 STEELES AVE W
20220306,3,PARK ON PRIVATE PROPERTY,30,460 ADELAIDE ST E
20220306,3,PARK ON PRIVATE PROPERTY,30,460 ADELAIDE ST E
20220306,3,PARK ON PRIVATE PROPERTY,30,460 ADELAIDE ST E
20220306,3,PARK ON PRIVATE PROPERTY,30,460 ADELAIDE ST E
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,460 ADELAIDE ST E
20220306,3,PARK ON PRIVATE PROPERTY,30,460 ADELAIDE ST E
20220306,3,PARK ON PRIVATE PROPERTY,30,460 ADELAIDE ST E
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,14 AUBURNDALE CRT
20220306,3,PARK ON PRIVATE PROPERTY,30,50 COSBURN AVENUE
20220306,3,PARK ON PRIVATE PROPERTY,30,451 RICHMOND ST W
20220306,3,PARK ON PRIVATE PROPERTY,30,451 RICHMOND ST W
20220306,3,PARK ON PRIVATE PROPERTY,30,444 RICHMOND ST W
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,20 LOMBARD ST
20220306,3,PARK ON PRIVATE PROPERTY,30,20 LOMBARD ST
20220306,3,PARK ON PRIVATE PROPERTY,30,20 LOMBARD ST
20220306,3,PARK ON PRIVATE PROPERTY,30,20 LOMBARD ST
20220306,3,PARK ON PRIVATE PROPERTY,30,20 LOMBARD ST
20220306,3,PARK ON PRIVATE PROPERTY,30,20 LOMBARD ST
20220306,3,PARK ON PRIVATE PROPERTY,30,25 TELEGRAM MEWS
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,160 CHALKFARM DR
20220306,3,PARK ON PRIVATE PROPERTY,30,14 BROADVIEW AVE
20220306,3,PARK ON PRIVATE PROPERTY,30,14 THOMPSON ST
20220306,3,PARK ON PRIVATE PROPERTY,30,1603 EGLINTON AVE W
20220306,3,PARK ON PRIVATE PROPERTY,30,1603 EGLINTON AVE W
20220306,3,PARK ON PRIVATE PROPERTY,30,41 THOMPSON ST
20220306,3,PARK ON PRIVATE PROPERTY,30,85 QUEENS WHARF RD
20220306,3,PARK ON PRIVATE PROPERTY,30,1603 EGLINTON AVE W
20220306,3,PARK ON PRIVATE PROPERTY,30,1603 EGLINTON AVE W
20220306,3,PARK ON PRIVATE PROPERTY,30,1603 EGLINTON AVE W
20220306,3,PARK ON PRIVATE PROPERTY,30,160 CHALKFARM DR
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,10 DE BOERS DR
20220306,3,PARK ON PRIVATE PROPERTY,30,10 DE BOERS DR
20220306,3,PARK ON PRIVATE PROPERTY,30,10 DE BOERS DR
20220306,3,PARK ON PRIVATE PROPERTY,30,10 DE BOERS DR
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,415 WILLOWDALE AVE
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,20 JOE SHUSTER WAY
20220306,3,PARK ON PRIVATE PROPERTY,30,28 RIVER ST
20220306,3,PARK ON PRIVATE PROPERTY,30,20 JOE SHUSTER WAY
20220306,3,PARK ON PRIVATE PROPERTY,30,28 RIVER ST
20220306,3,PARK ON PRIVATE PROPERTY,30,28 RIVER ST
20220306,3,PARK ON PRIVATE PROPERTY,30,8 ROSEBANK DR
20220306,3,PARK ON PRIVATE PROPERTY,30,8 ROSEBANK DR
20220306,3,PARK ON PRIVATE PROPERTY,30,30 FRASER AVE
20220306,3,PARK ON PRIVATE PROPERTY,30,30 FRASER AVE
20220306,3,PARK ON PRIVATE PROPERTY,30,30 FRASER AVE
20220306,3,PARK ON PRIVATE PROPERTY,30,30 FRASER AVE
20220306,3,PARK ON PRIVATE PROPERTY,30,30 FRASER AVE
20220306,3,PARK ON PRIVATE PROPERTY,30,451 THE WEST MALL
20220306,3,PARK ON PRIVATE PROPERTY,30,19 EDNA AVE
20220306,3,PARK ON PRIVATE PROPERTY,30,80 LYNN WILLIAMS ST
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,100 GLOUCESTER ST
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,1235 WILSON AVE
20220306,3,PARK ON PRIVATE PROPERTY,30,1235 WILSON AVE
20220306,3,PARK ON PRIVATE PROPERTY,30,550 WELLINGTON ST W
20220306,3,PARK ON PRIVATE PROPERTY,30,550 WELLINGTON ST W
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,550 WELLINGTON ST W
20220306,3,PARK ON PRIVATE PROPERTY,30,550 WELLINGTON ST W
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,1235 WILSON AVE
20220306,3,PARK ON PRIVATE PROPERTY,30,550 WELLINGTON ST W
20220306,3,PARK ON PRIVATE PROPERTY,30,550 WELLINGTON ST W
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,1235 WILSON AVE
20220306,3,PARK ON PRIVATE PROPERTY,30,1235 WILSON AVE
20220306,3,PARK ON PRIVATE PROPERTY,30,75 PORTLAND ST
20220306,3,PARK ON PRIVATE PROPERTY,30,75 PORTLAND ST
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,1235 WILSON AVE
20220306,3,PARK ON PRIVATE PROPERTY,30,75 PORTLAND ST
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,1235 WILSON AVE
20220306,3,PARK ON PRIVATE PROPERTY,30,1235 WILSON AVE
20220306,3,PARK ON PRIVATE PROPERTY,30,75 PORTLAND ST
20220306,3,PARK ON PRIVATE PROPERTY,30,1235 WILSON AVE
20220306,3,PARK ON PRIVATE PROPERTY,30,1235 WILSON AVE
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,4 TREE SPARROWAY
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,106 ELPHICK LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,69 ELPHICK LANE
20220306,3,PARK ON PRIVATE PROPERTY,30,339 COLLEGE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,339 COLLEGE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,942 YONGE STR
20220306,3,PARK ON PRIVATE PROPERTY,30,150 EAST LIBERTY ST
20220306,3,PARK ON PRIVATE PROPERTY,30,8 ROSEBANK DR
20220306,3,PARK ON PRIVATE PROPERTY,30,373 FRONT ST W
20220306,3,PARK ON PRIVATE PROPERTY,30,108 CORPORATE DR
20220306,3,PARK ON PRIVATE PROPERTY,30,108 CORPORATE DR
20220306,3,PARK ON PRIVATE PROPERTY,30,108 CORPORATE DR
20220306,3,PARK ON PRIVATE PROPERTY,30,2737 KIPLING AVE
20220306,3,PARK ON PRIVATE PROPERTY,30,8 THE ESPLANADE
20220306,3,PARK ON PRIVATE PROPERTY,30,8 THE ESPLANADE
20220306,3,PARK ON PRIVATE PROPERTY,30,637 LAKE SHORE BLVD W
20220306,3,PARK ON PRIVATE PROPERTY,30,8 THE ESPLANADE
20220306,3,PARK ON PRIVATE PROPERTY,30,60 HARBOUR ST
20220306,3,PARK ON PRIVATE PROPERTY,30,60 HARBOUR ST
20220306,3,PARK ON PRIVATE PROPERTY,30,1570 JANE STREET
20220306,3,PARK ON PRIVATE PROPERTY,30,44 WELLINGTON ST E
20220306,3,PARK ON PRIVATE PROPERTY,30,5449 YONGE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,478 KING ST W
20220306,3,PARK ON PRIVATE PROPERTY,30,478 KING ST W
20220306,3,PARK ON PRIVATE PROPERTY,30,478 KING ST W
20220306,3,PARK ON PRIVATE PROPERTY,30,478 KING ST W
20220306,3,PARK ON PRIVATE PROPERTY,30,478 KING ST W
20220306,3,PARK ON PRIVATE PROPERTY,30,478 KING ST W
20220306,3,PARK ON PRIVATE PROPERTY,30,21 LAWREN HARRIS SQ
20220306,3,PARK ON PRIVATE PROPERTY,30,478 KING ST W
20220306,3,PARK ON PRIVATE PROPERTY,30,478 KING ST W
20220306,3,PARK ON PRIVATE PROPERTY,30,160 VANDERHOOF AVE
20220306,3,PARK ON PRIVATE PROPERTY,30,478 KING ST W
20220306,3,PARK ON PRIVATE PROPERTY,30,250 MANITOBA ST
20220306,3,PARK ON PRIVATE PROPERTY,30,830 LAWRENCE AVE W
20220306,3,PARK ON PRIVATE PROPERTY,30,478 KING ST W
20220306,3,PARK ON PRIVATE PROPERTY,30,478 KING ST W
20220306,3,PARK ON PRIVATE PROPERTY,30,478 KING ST W
20220306,3,PARK ON PRIVATE PROPERTY,30,478 KING ST W
20220306,3,PARK ON PRIVATE PROPERTY,30,2800 EGLINTON AV E
20220306,3,PARK ON PRIVATE PROPERTY,30,478 KING ST W
20220306,3,PARK ON PRIVATE PROPERTY,30,478 KING ST W
20220306,3,PARK ON PRIVATE PROPERTY,30,1 SHOREHAM CT
20220306,3,PARK ON PRIVATE PROPERTY,30,1 SHOREHAM CRT
20220306,3,PARK ON PRIVATE PROPERTY,30,1 SHOREHAM CRT
20220306,3,PARK ON PRIVATE PROPERTY,30,9 SHOREHAM CRT
20220306,3,PARK ON PRIVATE PROPERTY,30,1 SHOREHAM CRT
20220306,3,PARK ON PRIVATE PROPERTY,30,50 LYNN WILLIAMS ST
20220306,3,PARK ON PRIVATE PROPERTY,30,1 SHOREHAM CRT
20220306,3,PARK ON PRIVATE PROPERTY,30,1235 WILSON AVE
20220306,3,PARK ON PRIVATE PROPERTY,30,200 SIR WILLIAM HEARST AVE
20220306,3,PARK ON PRIVATE PROPERTY,30,200 SIR WILLIAM HEARST AVE
20220306,3,PARK ON PRIVATE PROPERTY,30,200 SIR WILLIAM HEARST AVE
20220306,3,PARK ON PRIVATE PROPERTY,30,160 CHALKFARM DR
20220306,3,PARK ON PRIVATE PROPERTY,30,284 ADELAIDE ST W
20220306,3,PARK ON PRIVATE PROPERTY,30,18 HARBOUR ST
20220306,3,PARK ON PRIVATE PROPERTY,30,110 WEST TORONTO ST
20220306,3,PARK ON PRIVATE PROPERTY,30,235 BLOOR ST E
20220306,3,PARK ON PRIVATE PROPERTY,30,235 BLOOR ST E
20220306,3,PARK ON PRIVATE PROPERTY,30,235 BLOOR ST E
20220306,3,PARK ON PRIVATE PROPERTY,30,80 SHERBOURNE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,10 DE BOERS DR
20220306,3,PARK ON PRIVATE PROPERTY,30,576 FRONT ST W
20220306,3,PARK ON PRIVATE PROPERTY,30,576 FRONT ST W
20220306,3,PARK ON PRIVATE PROPERTY,30,576 FRONT ST W
20220306,3,PARK ON PRIVATE PROPERTY,30,2100 BRIDLETOWNE CRCL
20220306,3,PARK ON PRIVATE PROPERTY,30,510 DAWES RD
20220306,3,PARK ON PRIVATE PROPERTY,30,576 FRONT ST W
20220306,3,PARK ON PRIVATE PROPERTY,30,510 DAWES RD
20220306,3,PARK ON PRIVATE PROPERTY,30,576 FRONT ST W
20220306,3,PARK ON PRIVATE PROPERTY,30,576 FRONT ST W
20220306,3,PARK ON PRIVATE PROPERTY,30,576 FRONT ST W
20220306,3,PARK ON PRIVATE PROPERTY,30,576 FRONT ST W
20220306,3,PARK ON PRIVATE PROPERTY,30,576 FRONT ST W
20220306,3,PARK ON PRIVATE PROPERTY,30,5 DRIFTWOOD CRT
20220306,3,PARK ON PRIVATE PROPERTY,30,5 DRIFTWOOD CRT
20220306,3,PARK ON PRIVATE PROPERTY,30,50 PORTLAND ST
20220306,3,PARK ON PRIVATE PROPERTY,30,50 DRIFTWOOD CRT
20220306,3,PARK ON PRIVATE PROPERTY,30,50 PORTLAND ST
20220306,3,PARK ON PRIVATE PROPERTY,30,5 DRIFTWOOD CRT
20220306,3,PARK ON PRIVATE PROPERTY,30,50 PORTLAND ST
20220306,3,PARK ON PRIVATE PROPERTY,30,7 SHOREHAM CRT
20220306,3,PARK ON PRIVATE PROPERTY,30,50 ORDNANCE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,25 GRENVILLE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,10 HUMBERLINE DR
20220306,3,PARK ON PRIVATE PROPERTY,30,150 DAN LECKIE WAY
20220306,3,PARK ON PRIVATE PROPERTY,30,85 QUEENS WHARF RD
20220306,3,PARK ON PRIVATE PROPERTY,30,40 GORDONRIDGE PL
20220306,3,PARK ON PRIVATE PROPERTY,30,85 QUEENS WHARF RD
20220306,3,PARK ON PRIVATE PROPERTY,30,1 DE BOERS DR
20220306,3,PARK ON PRIVATE PROPERTY,30,2055 ELLESMERE RD
20220306,3,PARK ON PRIVATE PROPERTY,30,2055 ELLESMERE RD
20220306,3,PARK ON PRIVATE PROPERTY,30,2055 ELLESMERE RD
20220306,3,PARK ON PRIVATE PROPERTY,30,415 WILLOWDALE AVE
20220306,3,PARK ON PRIVATE PROPERTY,30,2055 ELLESMERE RD
20220306,3,PARK ON PRIVATE PROPERTY,30,415 WILLOWDALE AVE
20220306,3,PARK ON PRIVATE PROPERTY,30,2055 ELLESMERE RD
20220306,3,PARK ON PRIVATE PROPERTY,30,415 WILLOWDALE AVE
20220306,3,PARK ON PRIVATE PROPERTY,30,2055 ELLESMERE RD
20220306,3,PARK ON PRIVATE PROPERTY,30,415 WILLOWDALE AVE
20220306,3,PARK ON PRIVATE PROPERTY,30,415 WILLOWDALE AVE
20220306,3,PARK ON PRIVATE PROPERTY,30,2055 ELLESMERE RD
20220306,3,PARK ON PRIVATE PROPERTY,30,1 AVONDALE AVE
20220306,3,PARK ON PRIVATE PROPERTY,30,1 AVONDALE AVE
20220306,3,PARK ON PRIVATE PROPERTY,30,415 WILLOWDALE AVE
20220306,3,PARK ON PRIVATE PROPERTY,30,10 NAVY WHARF CRT
20220306,3,PARK ON PRIVATE PROPERTY,30,415 WILLOWDALE AVE
20220306,3,PARK ON PRIVATE PROPERTY,30,415 WILLOWDALE AVE
20220306,3,PARK ON PRIVATE PROPERTY,30,415 WILLOWDALE AVE
20220306,3,PARK ON PRIVATE PROPERTY,30,415 WILLOWDALE AVE
20220306,3,PARK ON PRIVATE PROPERTY,30,
20220306,3,PARK ON PRIVATE PROPERTY,30,501 ADELAIDE ST E
20220306,3,PARK ON PRIVATE PROPERTY,30,400 WELLINGTON ST W
20220306,3,PARK ON PRIVATE PROPERTY,30,501 ADELAIDE ST E
20220306,3,PARK ON PRIVATE PROPERTY,30,501 ADELAIDE ST E
20220306,3,PARK ON PRIVATE PROPERTY,30,516 THE WEST MALL
20220306,3,PARK ON PRIVATE PROPERTY,30,10 EDGECLIFF GOLFWAY
20220306,3,PARK ON PRIVATE PROPERTY,30,2000 SHEPPARD AVE W
20220306,3,PARK ON PRIVATE PROPERTY,30,4750 JANE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,4700 KEELE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,10 MARTHA EATON WAY
20220306,3,PARK ON PRIVATE PROPERTY,30,399 MARKHAM RD
20220306,3,PARK ON PRIVATE PROPERTY,30,399 MARKHAM RD
20220306,3,PARK ON PRIVATE PROPERTY,30,6 VENA WAY
20220306,3,PARK ON PRIVATE PROPERTY,30,238 WELLESLEY ST E
20220306,3,PARK ON PRIVATE PROPERTY,30,30 ORDNANCE ST
20220306,3,PARK ON PRIVATE PROPERTY,30,60 PAVANE LINKWAY
20220306,3,PARK ON PRIVATE PROPERTY,30,3201 LAWRENCE AVE EAST
20220306,3,PARK ON PRIVATE PROPERTY,30,60 PAVANE LINKWAY
20220306,3,PARK ON PRIVATE PROPERTY,30,60 PAVANE LINKWAY
20220306,3,PARK ON PRIVATE PROPERTY,30,401 SEWELLS RD
20220307,3,PARK ON PRIVATE PROPERTY,30,2756 OLD LESLIE ST
20220307,3,PARK ON PRIVATE PROPERTY,30,60 PAVANE LINKWAY
20220307,3,PARK ON PRIVATE PROPERTY,30,25 TRUDELLE ST
20220307,3,PARK ON PRIVATE PROPERTY,30,60 PAVANE LINKWAY
20220307,3,PARK ON PRIVATE PROPERTY,30,2495 EGLINTON AVE W
20220307,3,PARK ON PRIVATE PROPERTY,30,27 GROSVENOR ST
20220307,3,PARK ON PRIVATE PROPERTY,30,60 RUDDINGTON DR
20220307,3,PARK ON PRIVATE PROPERTY,30,75 THE DONWAY WEST
20220307,3,PARK ON PRIVATE PROPERTY,30,75 THE DOWNAY WEST
